1.3527 	WARNING 	Movie2 stim could not be imported and won't be available
132.8187 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
132.8187 	EXP 	grating: pos = array([ 5.,  0.])
132.8187 	EXP 	grating: sf = array([ 2.,  2.])
132.8187 	EXP 	window1: recordFrameIntervals = False
133.0856 	EXP 	fixation: autoDraw = True
133.3258 	EXP 	grating: autoDraw = True
133.4593 	EXP 	grating: autoDraw = False
133.6063 	DATA 	Keypress: right
133.6073 	EXP 	window1: recordFrameIntervals = False
133.6195 	EXP 	grating: autoDraw = False
133.6195 	EXP 	fixation: autoDraw = False
133.6195 	EXP 	grating: color = '[ 0.00794328  0.00794328  0.00794328] (rgb)'
133.6195 	EXP 	grating: pos = array([ 5.,  0.])
133.6195 	EXP 	grating: sf = array([ 2.,  2.])
133.6195 	EXP 	window1: recordFrameIntervals = False
133.8865 	EXP 	fixation: autoDraw = True
134.1267 	EXP 	grating: autoDraw = True
134.2602 	EXP 	grating: autoDraw = False
134.3671 	DATA 	Keypress: right
134.3681 	EXP 	window1: recordFrameIntervals = False
134.3803 	EXP 	grating: autoDraw = False
134.3803 	EXP 	fixation: autoDraw = False
134.3803 	EXP 	grating: color = '[ 0.1  0.1  0.1] (rgb)'
134.3803 	EXP 	grating: pos = array([-5.,  0.])
134.3803 	EXP 	grating: sf = array([ 8.,  8.])
134.3803 	EXP 	window1: recordFrameIntervals = False
134.6472 	EXP 	fixation: autoDraw = True
134.8875 	EXP 	grating: autoDraw = True
134.9811 	DATA 	Keypress: right
134.9821 	EXP 	window1: recordFrameIntervals = False
134.9943 	EXP 	grating: autoDraw = False
134.9943 	EXP 	fixation: autoDraw = False
134.9943 	EXP 	grating: color = '[ 0.00630957  0.00630957  0.00630957] (rgb)'
134.9943 	EXP 	grating: pos = array([ 5.,  0.])
134.9943 	EXP 	grating: sf = array([ 8.,  8.])
134.9943 	EXP 	window1: recordFrameIntervals = False
135.2479 	EXP 	fixation: autoDraw = True
135.5015 	EXP 	grating: autoDraw = True
135.6349 	EXP 	grating: autoDraw = False
136.0088 	DATA 	Keypress: left
136.0098 	EXP 	window1: recordFrameIntervals = False
136.0220 	EXP 	grating: autoDraw = False
136.0220 	EXP 	fixation: autoDraw = False
136.0220 	EXP 	grating: color = '[ 0.00794328  0.00794328  0.00794328] (rgb)'
136.0220 	EXP 	grating: pos = array([ 5.,  0.])
136.0220 	EXP 	grating: sf = array([ 2.,  2.])
136.0221 	EXP 	window1: recordFrameIntervals = False
136.2890 	EXP 	fixation: autoDraw = True
136.5292 	EXP 	grating: autoDraw = True
136.6627 	EXP 	grating: autoDraw = False
136.6762 	DATA 	Keypress: left
136.6772 	EXP 	window1: recordFrameIntervals = False
136.6894 	EXP 	grating: autoDraw = False
136.6894 	EXP 	fixation: autoDraw = False
136.6894 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
136.6894 	EXP 	grating: pos = array([ 5.,  0.])
136.6894 	EXP 	grating: sf = array([ 8.,  8.])
136.6894 	EXP 	window1: recordFrameIntervals = False
136.9564 	EXP 	fixation: autoDraw = True
137.1966 	EXP 	grating: autoDraw = True
137.3301 	EXP 	grating: autoDraw = False
137.3970 	DATA 	Keypress: left
137.3979 	EXP 	window1: recordFrameIntervals = False
137.4101 	EXP 	grating: autoDraw = False
137.4101 	EXP 	fixation: autoDraw = False
137.4101 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
137.4101 	EXP 	grating: pos = array([ 5.,  0.])
137.4101 	EXP 	grating: sf = array([ 2.,  2.])
137.4102 	EXP 	window1: recordFrameIntervals = False
137.6771 	EXP 	fixation: autoDraw = True
137.9173 	EXP 	grating: autoDraw = True
138.0508 	EXP 	grating: autoDraw = False
138.2646 	DATA 	Keypress: right
138.2656 	EXP 	window1: recordFrameIntervals = False
138.2777 	EXP 	grating: autoDraw = False
138.2777 	EXP 	fixation: autoDraw = False
138.2777 	EXP 	grating: color = '[ 0.00794328  0.00794328  0.00794328] (rgb)'
138.2777 	EXP 	grating: pos = array([ 5.,  0.])
138.2777 	EXP 	grating: sf = array([ 8.,  8.])
138.2777 	EXP 	window1: recordFrameIntervals = False
138.5313 	EXP 	fixation: autoDraw = True
138.7849 	EXP 	grating: autoDraw = True
138.9184 	EXP 	grating: autoDraw = False
139.0653 	DATA 	Keypress: left
139.0663 	EXP 	window1: recordFrameIntervals = False
139.0786 	EXP 	grating: autoDraw = False
139.0786 	EXP 	fixation: autoDraw = False
139.0786 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
139.0786 	EXP 	grating: pos = array([ 5.,  0.])
139.0786 	EXP 	grating: sf = array([ 8.,  8.])
139.0786 	EXP 	window1: recordFrameIntervals = False
139.3322 	EXP 	fixation: autoDraw = True
139.5857 	EXP 	grating: autoDraw = True
139.7192 	EXP 	grating: autoDraw = False
140.0931 	DATA 	Keypress: right
140.0941 	EXP 	window1: recordFrameIntervals = False
140.1063 	EXP 	grating: autoDraw = False
140.1063 	EXP 	fixation: autoDraw = False
140.1063 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
140.1063 	EXP 	grating: pos = array([-5.,  0.])
140.1063 	EXP 	grating: sf = array([ 2.,  2.])
140.1064 	EXP 	window1: recordFrameIntervals = False
140.3733 	EXP 	fixation: autoDraw = True
140.6135 	EXP 	grating: autoDraw = True
140.7470 	EXP 	grating: autoDraw = False
141.6681 	DATA 	Keypress: left
141.6691 	EXP 	window1: recordFrameIntervals = False
141.6813 	EXP 	grating: autoDraw = False
141.6813 	EXP 	fixation: autoDraw = False
141.6813 	EXP 	grating: color = '[ 0.00891251  0.00891251  0.00891251] (rgb)'
141.6813 	EXP 	grating: pos = array([-5.,  0.])
141.6813 	EXP 	grating: sf = array([ 2.,  2.])
141.6813 	EXP 	window1: recordFrameIntervals = False
141.9482 	EXP 	fixation: autoDraw = True
142.1885 	EXP 	grating: autoDraw = True
142.2420 	DATA 	Keypress: right
142.2430 	EXP 	window1: recordFrameIntervals = False
142.2552 	EXP 	grating: autoDraw = False
142.2552 	EXP 	fixation: autoDraw = False
142.2552 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
142.2552 	EXP 	grating: pos = array([ 5.,  0.])
142.2552 	EXP 	grating: sf = array([ 2.,  2.])
142.2553 	EXP 	window1: recordFrameIntervals = False
142.5088 	EXP 	fixation: autoDraw = True
142.7624 	EXP 	grating: autoDraw = True
142.8959 	EXP 	grating: autoDraw = False
143.0162 	DATA 	Keypress: right
143.0172 	EXP 	window1: recordFrameIntervals = False
143.0294 	EXP 	grating: autoDraw = False
143.0294 	EXP 	fixation: autoDraw = False
143.0294 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
143.0294 	EXP 	grating: pos = array([-5.,  0.])
143.0294 	EXP 	grating: sf = array([ 8.,  8.])
143.0294 	EXP 	window1: recordFrameIntervals = False
143.2830 	EXP 	fixation: autoDraw = True
143.5366 	EXP 	grating: autoDraw = True
143.6700 	EXP 	grating: autoDraw = False
143.6969 	DATA 	Keypress: right
143.6979 	EXP 	window1: recordFrameIntervals = False
143.7101 	EXP 	grating: autoDraw = False
143.7101 	EXP 	fixation: autoDraw = False
143.7101 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
143.7101 	EXP 	grating: pos = array([ 5.,  0.])
143.7101 	EXP 	grating: sf = array([ 8.,  8.])
143.7102 	EXP 	window1: recordFrameIntervals = False
143.9637 	EXP 	fixation: autoDraw = True
144.2173 	EXP 	grating: autoDraw = True
144.3507 	EXP 	grating: autoDraw = False
144.3776 	DATA 	Keypress: right
144.3786 	EXP 	window1: recordFrameIntervals = False
144.3908 	EXP 	grating: autoDraw = False
144.3908 	EXP 	fixation: autoDraw = False
144.3908 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
144.3908 	EXP 	grating: pos = array([ 5.,  0.])
144.3908 	EXP 	grating: sf = array([ 2.,  2.])
144.3909 	EXP 	window1: recordFrameIntervals = False
144.6578 	EXP 	fixation: autoDraw = True
144.8980 	EXP 	grating: autoDraw = True
145.0315 	EXP 	grating: autoDraw = False
145.0450 	DATA 	Keypress: right
145.0460 	EXP 	window1: recordFrameIntervals = False
145.0582 	EXP 	grating: autoDraw = False
145.0582 	EXP 	fixation: autoDraw = False
145.0582 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
145.0582 	EXP 	grating: pos = array([ 5.,  0.])
145.0582 	EXP 	grating: sf = array([ 8.,  8.])
145.0582 	EXP 	window1: recordFrameIntervals = False
145.3251 	EXP 	fixation: autoDraw = True
145.5654 	EXP 	grating: autoDraw = True
145.6725 	DATA 	Keypress: right
145.6865 	EXP 	window1: recordFrameIntervals = False
145.6989 	EXP 	grating: autoDraw = False
145.6989 	EXP 	grating: autoDraw = False
145.6989 	EXP 	fixation: autoDraw = False
145.6989 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
145.6989 	EXP 	grating: pos = array([-5.,  0.])
145.6989 	EXP 	grating: sf = array([ 2.,  2.])
145.6989 	EXP 	window1: recordFrameIntervals = False
145.9525 	EXP 	fixation: autoDraw = True
146.2060 	EXP 	grating: autoDraw = True
146.3395 	EXP 	grating: autoDraw = False
146.3931 	DATA 	Keypress: right
146.3942 	EXP 	window1: recordFrameIntervals = False
146.4062 	EXP 	grating: autoDraw = False
146.4062 	EXP 	fixation: autoDraw = False
146.4062 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
146.4062 	EXP 	grating: pos = array([ 5.,  0.])
146.4062 	EXP 	grating: sf = array([ 8.,  8.])
146.4063 	EXP 	window1: recordFrameIntervals = False
146.6732 	EXP 	fixation: autoDraw = True
146.9135 	EXP 	grating: autoDraw = True
147.0469 	EXP 	grating: autoDraw = False
147.1005 	DATA 	Keypress: right
147.1015 	EXP 	window1: recordFrameIntervals = False
147.1136 	EXP 	grating: autoDraw = False
147.1136 	EXP 	fixation: autoDraw = False
147.1136 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
147.1136 	EXP 	grating: pos = array([-5.,  0.])
147.1136 	EXP 	grating: sf = array([ 2.,  2.])
147.1137 	EXP 	window1: recordFrameIntervals = False
147.3806 	EXP 	fixation: autoDraw = True
147.6209 	EXP 	grating: autoDraw = True
147.7543 	EXP 	grating: autoDraw = False
147.8746 	DATA 	Keypress: right
147.8756 	EXP 	window1: recordFrameIntervals = False
147.8878 	EXP 	grating: autoDraw = False
147.8878 	EXP 	fixation: autoDraw = False
147.8878 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
147.8878 	EXP 	grating: pos = array([ 5.,  0.])
147.8878 	EXP 	grating: sf = array([ 2.,  2.])
147.8879 	EXP 	window1: recordFrameIntervals = False
148.1414 	EXP 	fixation: autoDraw = True
148.3950 	EXP 	grating: autoDraw = True
148.5285 	EXP 	grating: autoDraw = False
148.6221 	DATA 	Keypress: right
148.6231 	EXP 	window1: recordFrameIntervals = False
148.6353 	EXP 	grating: autoDraw = False
148.6353 	EXP 	fixation: autoDraw = False
148.6353 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
148.6353 	EXP 	grating: pos = array([-5.,  0.])
148.6353 	EXP 	grating: sf = array([ 8.,  8.])
148.6353 	EXP 	window1: recordFrameIntervals = False
148.8889 	EXP 	fixation: autoDraw = True
149.1425 	EXP 	grating: autoDraw = True
149.2759 	EXP 	grating: autoDraw = False
149.4496 	DATA 	Keypress: left
149.4506 	EXP 	window1: recordFrameIntervals = False
149.4628 	EXP 	grating: autoDraw = False
149.4628 	EXP 	fixation: autoDraw = False
149.4628 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
149.4628 	EXP 	grating: pos = array([-5.,  0.])
149.4628 	EXP 	grating: sf = array([ 8.,  8.])
149.4629 	EXP 	window1: recordFrameIntervals = False
149.7164 	EXP 	fixation: autoDraw = True
149.9700 	EXP 	grating: autoDraw = True
150.1034 	EXP 	grating: autoDraw = False
150.1036 	DATA 	Keypress: right
150.1046 	EXP 	window1: recordFrameIntervals = False
150.1168 	EXP 	grating: autoDraw = False
150.1168 	EXP 	fixation: autoDraw = False
150.1168 	EXP 	grating: color = '[ 0.01122018  0.01122018  0.01122018] (rgb)'
150.1168 	EXP 	grating: pos = array([-5.,  0.])
150.1168 	EXP 	grating: sf = array([ 2.,  2.])
150.1169 	EXP 	window1: recordFrameIntervals = False
150.3838 	EXP 	fixation: autoDraw = True
150.6241 	EXP 	grating: autoDraw = True
150.7575 	EXP 	grating: autoDraw = False
150.9579 	DATA 	Keypress: left
150.9589 	EXP 	window1: recordFrameIntervals = False
150.9710 	EXP 	grating: autoDraw = False
150.9710 	EXP 	fixation: autoDraw = False
150.9710 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
150.9710 	EXP 	grating: pos = array([-5.,  0.])
150.9710 	EXP 	grating: sf = array([ 8.,  8.])
150.9711 	EXP 	window1: recordFrameIntervals = False
151.2380 	EXP 	fixation: autoDraw = True
151.4783 	EXP 	grating: autoDraw = True
151.6117 	EXP 	grating: autoDraw = False
151.7320 	DATA 	Keypress: left
151.7330 	EXP 	window1: recordFrameIntervals = False
151.7452 	EXP 	grating: autoDraw = False
151.7452 	EXP 	fixation: autoDraw = False
151.7452 	EXP 	grating: color = '[ 0.01122018  0.01122018  0.01122018] (rgb)'
151.7452 	EXP 	grating: pos = array([-5.,  0.])
151.7452 	EXP 	grating: sf = array([ 2.,  2.])
151.7453 	EXP 	window1: recordFrameIntervals = False
151.9988 	EXP 	fixation: autoDraw = True
152.2524 	EXP 	grating: autoDraw = True
152.3858 	EXP 	grating: autoDraw = False
152.5328 	DATA 	Keypress: left
152.5338 	EXP 	window1: recordFrameIntervals = False
152.5460 	EXP 	grating: autoDraw = False
152.5460 	EXP 	fixation: autoDraw = False
152.5460 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
152.5460 	EXP 	grating: pos = array([-5.,  0.])
152.5460 	EXP 	grating: sf = array([ 8.,  8.])
152.5461 	EXP 	window1: recordFrameIntervals = False
152.7996 	EXP 	fixation: autoDraw = True
153.0533 	EXP 	grating: autoDraw = True
153.1867 	EXP 	grating: autoDraw = False
153.5072 	DATA 	Keypress: left
153.5082 	EXP 	window1: recordFrameIntervals = False
153.5204 	EXP 	grating: autoDraw = False
153.5204 	EXP 	fixation: autoDraw = False
153.5204 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
153.5204 	EXP 	grating: pos = array([ 5.,  0.])
153.5204 	EXP 	grating: sf = array([ 2.,  2.])
153.5205 	EXP 	window1: recordFrameIntervals = False
153.7740 	EXP 	fixation: autoDraw = True
154.0276 	EXP 	grating: autoDraw = True
154.1611 	EXP 	grating: autoDraw = False
154.4415 	DATA 	Keypress: right
154.4425 	EXP 	window1: recordFrameIntervals = False
154.4547 	EXP 	grating: autoDraw = False
154.4547 	EXP 	fixation: autoDraw = False
154.4547 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
154.4547 	EXP 	grating: pos = array([-5.,  0.])
154.4547 	EXP 	grating: sf = array([ 2.,  2.])
154.4548 	EXP 	window1: recordFrameIntervals = False
154.7083 	EXP 	fixation: autoDraw = True
154.9619 	EXP 	grating: autoDraw = True
155.0288 	DATA 	Keypress: left
155.0298 	EXP 	window1: recordFrameIntervals = False
155.0419 	EXP 	grating: autoDraw = False
155.0419 	EXP 	fixation: autoDraw = False
155.0419 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
155.0419 	EXP 	grating: pos = array([-5.,  0.])
155.0419 	EXP 	grating: sf = array([ 8.,  8.])
155.0420 	EXP 	window1: recordFrameIntervals = False
155.2956 	EXP 	fixation: autoDraw = True
155.5492 	EXP 	grating: autoDraw = True
155.6827 	EXP 	grating: autoDraw = False
155.6829 	DATA 	Keypress: left
155.6839 	EXP 	window1: recordFrameIntervals = False
155.6960 	EXP 	grating: autoDraw = False
155.6960 	EXP 	fixation: autoDraw = False
155.6960 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
155.6960 	EXP 	grating: pos = array([ 5.,  0.])
155.6960 	EXP 	grating: sf = array([ 8.,  8.])
155.6961 	EXP 	window1: recordFrameIntervals = False
155.9496 	EXP 	fixation: autoDraw = True
156.1633 	DATA 	Keypress: left
156.2032 	EXP 	grating: autoDraw = True
156.3367 	EXP 	grating: autoDraw = False
157.4980 	DATA 	Keypress: right
157.4991 	EXP 	window1: recordFrameIntervals = False
157.5112 	EXP 	grating: autoDraw = False
157.5112 	EXP 	fixation: autoDraw = False
157.5112 	EXP 	grating: color = '[ 0.01122018  0.01122018  0.01122018] (rgb)'
157.5112 	EXP 	grating: pos = array([-5.,  0.])
157.5112 	EXP 	grating: sf = array([ 2.,  2.])
157.5113 	EXP 	window1: recordFrameIntervals = False
157.7649 	EXP 	fixation: autoDraw = True
158.0185 	EXP 	grating: autoDraw = True
158.1519 	EXP 	grating: autoDraw = False
158.6993 	DATA 	Keypress: right
158.7004 	EXP 	window1: recordFrameIntervals = False
158.7125 	EXP 	grating: autoDraw = False
158.7125 	EXP 	fixation: autoDraw = False
158.7125 	EXP 	grating: color = '[ 0.12589254  0.12589254  0.12589254] (rgb)'
158.7125 	EXP 	grating: pos = array([ 5.,  0.])
158.7125 	EXP 	grating: sf = array([ 8.,  8.])
158.7126 	EXP 	window1: recordFrameIntervals = False
158.9662 	EXP 	fixation: autoDraw = True
159.2197 	EXP 	grating: autoDraw = True
159.3532 	EXP 	grating: autoDraw = False
159.4068 	DATA 	Keypress: right
159.4078 	EXP 	window1: recordFrameIntervals = False
159.4200 	EXP 	grating: autoDraw = False
159.4200 	EXP 	fixation: autoDraw = False
159.4200 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
159.4200 	EXP 	grating: pos = array([ 5.,  0.])
159.4200 	EXP 	grating: sf = array([ 8.,  8.])
159.4200 	EXP 	window1: recordFrameIntervals = False
159.6869 	EXP 	fixation: autoDraw = True
159.9271 	EXP 	grating: autoDraw = True
160.0606 	EXP 	grating: autoDraw = False
160.3945 	DATA 	Keypress: right
160.3956 	EXP 	window1: recordFrameIntervals = False
160.4076 	EXP 	grating: autoDraw = False
160.4076 	EXP 	fixation: autoDraw = False
160.4076 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
160.4076 	EXP 	grating: pos = array([-5.,  0.])
160.4076 	EXP 	grating: sf = array([ 2.,  2.])
160.4077 	EXP 	window1: recordFrameIntervals = False
160.6746 	EXP 	fixation: autoDraw = True
160.9149 	EXP 	grating: autoDraw = True
161.0483 	EXP 	grating: autoDraw = False
161.1953 	DATA 	Keypress: right
161.1963 	EXP 	window1: recordFrameIntervals = False
161.2085 	EXP 	grating: autoDraw = False
161.2085 	EXP 	fixation: autoDraw = False
161.2085 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
161.2085 	EXP 	grating: pos = array([ 5.,  0.])
161.2085 	EXP 	grating: sf = array([ 2.,  2.])
161.2086 	EXP 	window1: recordFrameIntervals = False
161.4754 	EXP 	fixation: autoDraw = True
161.7157 	EXP 	grating: autoDraw = True
161.8492 	EXP 	grating: autoDraw = False
161.9694 	DATA 	Keypress: left
161.9704 	EXP 	window1: recordFrameIntervals = False
161.9826 	EXP 	grating: autoDraw = False
161.9826 	EXP 	fixation: autoDraw = False
161.9826 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
161.9826 	EXP 	grating: pos = array([-5.,  0.])
161.9826 	EXP 	grating: sf = array([ 8.,  8.])
161.9827 	EXP 	window1: recordFrameIntervals = False
162.2363 	EXP 	fixation: autoDraw = True
162.4899 	EXP 	grating: autoDraw = True
162.6233 	EXP 	grating: autoDraw = False
162.8504 	DATA 	Keypress: left
162.8514 	EXP 	window1: recordFrameIntervals = False
162.8636 	EXP 	grating: autoDraw = False
162.8636 	EXP 	fixation: autoDraw = False
162.8636 	EXP 	grating: color = '[ 0.01  0.01  0.01] (rgb)'
162.8636 	EXP 	grating: pos = array([ 5.,  0.])
162.8636 	EXP 	grating: sf = array([ 8.,  8.])
162.8636 	EXP 	window1: recordFrameIntervals = False
163.1172 	EXP 	fixation: autoDraw = True
163.3707 	EXP 	grating: autoDraw = True
163.5042 	EXP 	grating: autoDraw = False
163.7981 	DATA 	Keypress: left
163.7991 	EXP 	window1: recordFrameIntervals = False
163.8112 	EXP 	grating: autoDraw = False
163.8112 	EXP 	fixation: autoDraw = False
163.8112 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
163.8112 	EXP 	grating: pos = array([-5.,  0.])
163.8112 	EXP 	grating: sf = array([ 2.,  2.])
163.8112 	EXP 	window1: recordFrameIntervals = False
164.0648 	EXP 	fixation: autoDraw = True
164.3184 	EXP 	grating: autoDraw = True
164.4519 	EXP 	grating: autoDraw = False
164.6122 	DATA 	Keypress: left
164.6132 	EXP 	window1: recordFrameIntervals = False
164.6254 	EXP 	grating: autoDraw = False
164.6254 	EXP 	fixation: autoDraw = False
164.6254 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
164.6254 	EXP 	grating: pos = array([ 5.,  0.])
164.6254 	EXP 	grating: sf = array([ 2.,  2.])
164.6255 	EXP 	window1: recordFrameIntervals = False
164.8924 	EXP 	fixation: autoDraw = True
165.1326 	EXP 	grating: autoDraw = True
165.2660 	EXP 	grating: autoDraw = False
165.5732 	DATA 	Keypress: right
165.5742 	EXP 	window1: recordFrameIntervals = False
165.5864 	EXP 	grating: autoDraw = False
165.5864 	EXP 	fixation: autoDraw = False
165.5864 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
165.5864 	EXP 	grating: pos = array([-5.,  0.])
165.5864 	EXP 	grating: sf = array([ 2.,  2.])
165.5865 	EXP 	window1: recordFrameIntervals = False
165.8400 	EXP 	fixation: autoDraw = True
166.0936 	EXP 	grating: autoDraw = True
166.2271 	EXP 	grating: autoDraw = False
166.4274 	DATA 	Keypress: left
166.4284 	EXP 	window1: recordFrameIntervals = False
166.4406 	EXP 	grating: autoDraw = False
166.4406 	EXP 	fixation: autoDraw = False
166.4406 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
166.4406 	EXP 	grating: pos = array([-5.,  0.])
166.4406 	EXP 	grating: sf = array([ 8.,  8.])
166.4407 	EXP 	window1: recordFrameIntervals = False
166.6943 	EXP 	fixation: autoDraw = True
166.9479 	EXP 	grating: autoDraw = True
167.0813 	EXP 	grating: autoDraw = False
167.2016 	DATA 	Keypress: left
167.2026 	EXP 	window1: recordFrameIntervals = False
167.2148 	EXP 	grating: autoDraw = False
167.2148 	EXP 	fixation: autoDraw = False
167.2148 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
167.2148 	EXP 	grating: pos = array([-5.,  0.])
167.2148 	EXP 	grating: sf = array([ 2.,  2.])
167.2148 	EXP 	window1: recordFrameIntervals = False
167.4817 	EXP 	fixation: autoDraw = True
167.7220 	EXP 	grating: autoDraw = True
167.8555 	EXP 	grating: autoDraw = False
167.8823 	DATA 	Keypress: left
167.8833 	EXP 	window1: recordFrameIntervals = False
167.8955 	EXP 	grating: autoDraw = False
167.8955 	EXP 	fixation: autoDraw = False
167.8955 	EXP 	grating: color = '[ 0.01122018  0.01122018  0.01122018] (rgb)'
167.8955 	EXP 	grating: pos = array([ 5.,  0.])
167.8955 	EXP 	grating: sf = array([ 8.,  8.])
167.8956 	EXP 	window1: recordFrameIntervals = False
168.1625 	EXP 	fixation: autoDraw = True
168.4027 	EXP 	grating: autoDraw = True
168.5362 	EXP 	grating: autoDraw = False
168.6831 	DATA 	Keypress: left
168.6841 	EXP 	window1: recordFrameIntervals = False
168.6964 	EXP 	grating: autoDraw = False
168.6964 	EXP 	fixation: autoDraw = False
168.6964 	EXP 	grating: color = '[ 0.11220185  0.11220185  0.11220185] (rgb)'
168.6964 	EXP 	grating: pos = array([-5.,  0.])
168.6964 	EXP 	grating: sf = array([ 8.,  8.])
168.6964 	EXP 	window1: recordFrameIntervals = False
168.9499 	EXP 	fixation: autoDraw = True
169.2036 	EXP 	grating: autoDraw = True
169.3370 	EXP 	grating: autoDraw = False
169.4439 	DATA 	Keypress: left
169.4449 	EXP 	window1: recordFrameIntervals = False
169.4572 	EXP 	grating: autoDraw = False
169.4572 	EXP 	fixation: autoDraw = False
169.4572 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
169.4572 	EXP 	grating: pos = array([ 5.,  0.])
169.4572 	EXP 	grating: sf = array([ 2.,  2.])
169.4572 	EXP 	window1: recordFrameIntervals = False
169.7108 	EXP 	fixation: autoDraw = True
169.9643 	EXP 	grating: autoDraw = True
170.0978 	EXP 	grating: autoDraw = False
170.1380 	DATA 	Keypress: left
170.1390 	EXP 	window1: recordFrameIntervals = False
170.1512 	EXP 	grating: autoDraw = False
170.1512 	EXP 	fixation: autoDraw = False
170.1512 	EXP 	grating: color = '[ 0.01258925  0.01258925  0.01258925] (rgb)'
170.1512 	EXP 	grating: pos = array([ 5.,  0.])
170.1512 	EXP 	grating: sf = array([ 8.,  8.])
170.1513 	EXP 	window1: recordFrameIntervals = False
170.4048 	EXP 	fixation: autoDraw = True
170.6584 	EXP 	grating: autoDraw = True
170.7919 	EXP 	grating: autoDraw = False
171.2726 	DATA 	Keypress: right
171.2735 	EXP 	window1: recordFrameIntervals = False
171.2857 	EXP 	grating: autoDraw = False
171.2857 	EXP 	fixation: autoDraw = False
171.2857 	EXP 	grating: color = '[ 0.01412538  0.01412538  0.01412538] (rgb)'
171.2857 	EXP 	grating: pos = array([-5.,  0.])
171.2857 	EXP 	grating: sf = array([ 2.,  2.])
171.2858 	EXP 	window1: recordFrameIntervals = False
171.5526 	EXP 	fixation: autoDraw = True
171.7929 	EXP 	grating: autoDraw = True
171.9264 	EXP 	grating: autoDraw = False
172.0066 	DATA 	Keypress: right
172.0077 	EXP 	window1: recordFrameIntervals = False
172.0198 	EXP 	grating: autoDraw = False
172.0198 	EXP 	fixation: autoDraw = False
172.0198 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
172.0198 	EXP 	grating: pos = array([ 5.,  0.])
172.0198 	EXP 	grating: sf = array([ 2.,  2.])
172.0199 	EXP 	window1: recordFrameIntervals = False
172.2734 	EXP 	fixation: autoDraw = True
172.5270 	EXP 	grating: autoDraw = True
172.6605 	EXP 	grating: autoDraw = False
172.6740 	DATA 	Keypress: right
172.6750 	EXP 	window1: recordFrameIntervals = False
172.6872 	EXP 	grating: autoDraw = False
172.6872 	EXP 	fixation: autoDraw = False
172.6872 	EXP 	grating: color = '[ 0.01584893  0.01584893  0.01584893] (rgb)'
172.6872 	EXP 	grating: pos = array([-5.,  0.])
172.6872 	EXP 	grating: sf = array([ 2.,  2.])
172.6872 	EXP 	window1: recordFrameIntervals = False
172.9408 	EXP 	fixation: autoDraw = True
173.1944 	EXP 	grating: autoDraw = True
173.3147 	DATA 	Keypress: right
173.3157 	EXP 	window1: recordFrameIntervals = False
173.3279 	EXP 	grating: autoDraw = False
173.3279 	EXP 	grating: autoDraw = False
173.3279 	EXP 	fixation: autoDraw = False
173.3279 	EXP 	grating: color = '[ 0.1  0.1  0.1] (rgb)'
173.3279 	EXP 	grating: pos = array([ 5.,  0.])
173.3279 	EXP 	grating: sf = array([ 8.,  8.])
